# Media Audit Report

Generated at: 2026-03-12T10:43:53.221494+00:00

Read-only audit scope:
- SELECT queries only against Postgres.
- HTTP HEAD and GET probes only against Supabase Storage.
- No DB writes, no storage writes, no signed-url POSTs.

## SUMMARY

- total media objects: 834
- total media assets: 140
- total lesson media rows: 819
- total storage objects: 780
- missing files: 321 unique objects / 545 DB rows
- mime mismatches: 0
- 0 byte files: 0
- tiny files (<100 bytes): 39
- missing byte_size rows: 3
- invalid buckets: 0
- unsupported formats: 2
- orphaned files (storage without DB): 11
- DB references missing in storage: 545
- orphaned storage GB: 0.489
- DB-missing storage GB: 2.434
- total GB of garbage: 2.923
- orphaned vs valid storage: 1.41% orphaned / 98.59% referenced
- not-ready media_assets: 23

## WHY FILES APPEAR "UNSUPPORTED"

- image/webp is not in the supported playback set (2)
- Private buckets are validated with authenticated HEAD/GET requests. Signed URL POST generation was intentionally avoided to preserve read-only semantics.
- lesson_media.media_asset_id being null is often a legacy/object-backed row, not automatically a corruption case. (727)

## RELATION DIAGNOSTICS

- missing media_asset relations: 0
- missing media_object relations: 0
- lesson_media.media_asset_id null: 727
- missing course cover relations: 0
- unresolvable lesson_media rows: 0

## BROKEN MEDIA

| media_id | storage_path | bucket | reason | source_table |
| f087d720-4fe7-4b35-9acc-00dc043ed1ac | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/15c7cab0-c5b8-41af-b3af-ef732c645106/ecabf96d-fb82-42ea-b694-f8f80fdc4195/audio/97a7383ded6d42e897d476fac48d87f9.mp3 | 400 | course-media | 15c7cab0-c5b8-41af-b3af-ef732c645106/ecabf96d-fb82-42ea-b694-f8f80fdc4195/audio/97a7383ded6d42e897d476fac48d87f9.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| f087d720-4fe7-4b35-9acc-00dc043ed1ac | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/15c7cab0-c5b8-41af-b3af-ef732c645106/ecabf96d-fb82-42ea-b694-f8f80fdc4195/audio/97a7383ded6d42e897d476fac48d87f9.mp3 | 400 | course-media | 15c7cab0-c5b8-41af-b3af-ef732c645106/ecabf96d-fb82-42ea-b694-f8f80fdc4195/audio/97a7383ded6d42e897d476fac48d87f9.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| c1644523-57f3-4763-9948-9376be4dec74 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/c0652d8d-7ce4-4bf6-80fa-eb0b8701a31c/audio/761320b2355a4f94a681d548c2e9709c.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/c0652d8d-7ce4-4bf6-80fa-eb0b8701a31c/audio/761320b2355a4f94a681d548c2e9709c.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| c1644523-57f3-4763-9948-9376be4dec74 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/c0652d8d-7ce4-4bf6-80fa-eb0b8701a31c/audio/761320b2355a4f94a681d548c2e9709c.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/c0652d8d-7ce4-4bf6-80fa-eb0b8701a31c/audio/761320b2355a4f94a681d548c2e9709c.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| fdd95a2d-24f0-433e-8d1a-fc06cedc6e06 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/b94aa3d3-7bd3-4048-9d67-29324ea9f668/audio/ef5d28413a8e4dd58576e737134cdc6c.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/b94aa3d3-7bd3-4048-9d67-29324ea9f668/audio/ef5d28413a8e4dd58576e737134cdc6c.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| fdd95a2d-24f0-433e-8d1a-fc06cedc6e06 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/b94aa3d3-7bd3-4048-9d67-29324ea9f668/audio/ef5d28413a8e4dd58576e737134cdc6c.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/b94aa3d3-7bd3-4048-9d67-29324ea9f668/audio/ef5d28413a8e4dd58576e737134cdc6c.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 444bf3de-452b-46a6-98f3-a685b783037c | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/97e0854f-3833-441b-aa9d-e660d968bf86/audio/356871cb2943477f99a46cd797400bd9.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/97e0854f-3833-441b-aa9d-e660d968bf86/audio/356871cb2943477f99a46cd797400bd9.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 444bf3de-452b-46a6-98f3-a685b783037c | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/97e0854f-3833-441b-aa9d-e660d968bf86/audio/356871cb2943477f99a46cd797400bd9.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/97e0854f-3833-441b-aa9d-e660d968bf86/audio/356871cb2943477f99a46cd797400bd9.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| ec791d38-0ee0-4c23-8741-b17a8dfeca42 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/b4dc4cfd-6a40-4dd6-b47d-84dc749338e6/audio/51ae83e251bc46f9998b117125b4554d.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/b4dc4cfd-6a40-4dd6-b47d-84dc749338e6/audio/51ae83e251bc46f9998b117125b4554d.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| ec791d38-0ee0-4c23-8741-b17a8dfeca42 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/b4dc4cfd-6a40-4dd6-b47d-84dc749338e6/audio/51ae83e251bc46f9998b117125b4554d.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/b4dc4cfd-6a40-4dd6-b47d-84dc749338e6/audio/51ae83e251bc46f9998b117125b4554d.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 4b145732-3bb9-49d9-a076-9e1bc90a8285 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/de5cf269-8e56-4d96-9913-da3dd18b47c2/audio/038aa2a1275445ebb850ca5194337327.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/de5cf269-8e56-4d96-9913-da3dd18b47c2/audio/038aa2a1275445ebb850ca5194337327.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 4b145732-3bb9-49d9-a076-9e1bc90a8285 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/de5cf269-8e56-4d96-9913-da3dd18b47c2/audio/038aa2a1275445ebb850ca5194337327.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/de5cf269-8e56-4d96-9913-da3dd18b47c2/audio/038aa2a1275445ebb850ca5194337327.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| cb9b5100-1700-48de-bf1e-3f12df0d4b01 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/3807292d-7eb2-444f-8a27-65db603f0ed6/audio/b0ba49c77e424d3ab7651b09f0992739.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/3807292d-7eb2-444f-8a27-65db603f0ed6/audio/b0ba49c77e424d3ab7651b09f0992739.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| cb9b5100-1700-48de-bf1e-3f12df0d4b01 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/3807292d-7eb2-444f-8a27-65db603f0ed6/audio/b0ba49c77e424d3ab7651b09f0992739.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/3807292d-7eb2-444f-8a27-65db603f0ed6/audio/b0ba49c77e424d3ab7651b09f0992739.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 215a4b89-376e-4476-af7a-f05c4d913c79 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/1c81d9cc-8cac-47a6-b641-2fb18c5cf897/audio/331ffa183cfe4346b8ffc6efb8d7066d.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/1c81d9cc-8cac-47a6-b641-2fb18c5cf897/audio/331ffa183cfe4346b8ffc6efb8d7066d.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 215a4b89-376e-4476-af7a-f05c4d913c79 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/1c81d9cc-8cac-47a6-b641-2fb18c5cf897/audio/331ffa183cfe4346b8ffc6efb8d7066d.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/1c81d9cc-8cac-47a6-b641-2fb18c5cf897/audio/331ffa183cfe4346b8ffc6efb8d7066d.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| c9d51261-91ee-4397-8cc8-77a6ef9d1b40 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/8228c1ad-03e4-4e7f-b7d2-c41d881deb39/audio/a28bf7edc0f74a7fb4147e2cb5a18ea2.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/8228c1ad-03e4-4e7f-b7d2-c41d881deb39/audio/a28bf7edc0f74a7fb4147e2cb5a18ea2.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| c9d51261-91ee-4397-8cc8-77a6ef9d1b40 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/8228c1ad-03e4-4e7f-b7d2-c41d881deb39/audio/a28bf7edc0f74a7fb4147e2cb5a18ea2.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/8228c1ad-03e4-4e7f-b7d2-c41d881deb39/audio/a28bf7edc0f74a7fb4147e2cb5a18ea2.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 90e1c2e7-3d87-45f0-bc89-0626f4502221 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/d62b4a67-5e08-4d2c-8e6e-a295083db84d/audio/c61190ea38734278b32d0e4126c19434.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/d62b4a67-5e08-4d2c-8e6e-a295083db84d/audio/c61190ea38734278b32d0e4126c19434.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 90e1c2e7-3d87-45f0-bc89-0626f4502221 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/d62b4a67-5e08-4d2c-8e6e-a295083db84d/audio/c61190ea38734278b32d0e4126c19434.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/d62b4a67-5e08-4d2c-8e6e-a295083db84d/audio/c61190ea38734278b32d0e4126c19434.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 8ec91a73-a01e-42d1-aaab-75c2a534592a | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/a07a1eaf-1912-4fd5-a769-6e170ab53c03/audio/8d4d93dea0a04298817aaebab1b7081a.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/a07a1eaf-1912-4fd5-a769-6e170ab53c03/audio/8d4d93dea0a04298817aaebab1b7081a.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 8ec91a73-a01e-42d1-aaab-75c2a534592a | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/a07a1eaf-1912-4fd5-a769-6e170ab53c03/audio/8d4d93dea0a04298817aaebab1b7081a.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/a07a1eaf-1912-4fd5-a769-6e170ab53c03/audio/8d4d93dea0a04298817aaebab1b7081a.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 46a03420-43f6-455b-b90d-a168891fece1 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/be0ef6fc-967e-4d1a-b2a9-a8c3752a3f81/audio/9f5ecc94c9844b8594a79a2b5e748165.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/be0ef6fc-967e-4d1a-b2a9-a8c3752a3f81/audio/9f5ecc94c9844b8594a79a2b5e748165.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 46a03420-43f6-455b-b90d-a168891fece1 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/be0ef6fc-967e-4d1a-b2a9-a8c3752a3f81/audio/9f5ecc94c9844b8594a79a2b5e748165.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/be0ef6fc-967e-4d1a-b2a9-a8c3752a3f81/audio/9f5ecc94c9844b8594a79a2b5e748165.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| c5ce892f-42da-41b8-942e-9269b37e85b5 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/e3848147-33f1-4e98-af00-f566c1e087a8/audio/95fbc482d2f243f080b16399e97d0212.m4a | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/e3848147-33f1-4e98-af00-f566c1e087a8/audio/95fbc482d2f243f080b16399e97d0212.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| c5ce892f-42da-41b8-942e-9269b37e85b5 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/e3848147-33f1-4e98-af00-f566c1e087a8/audio/95fbc482d2f243f080b16399e97d0212.m4a | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/e3848147-33f1-4e98-af00-f566c1e087a8/audio/95fbc482d2f243f080b16399e97d0212.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 50bbbdf2-53db-496b-b93d-1d579c1e3ba6 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/596fcf41-0505-4c0c-9531-35c3e5993b05/audio/dbb82dd582b54e14b54171e3e8d52ef0.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/596fcf41-0505-4c0c-9531-35c3e5993b05/audio/dbb82dd582b54e14b54171e3e8d52ef0.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 50bbbdf2-53db-496b-b93d-1d579c1e3ba6 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/596fcf41-0505-4c0c-9531-35c3e5993b05/audio/dbb82dd582b54e14b54171e3e8d52ef0.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/596fcf41-0505-4c0c-9531-35c3e5993b05/audio/dbb82dd582b54e14b54171e3e8d52ef0.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 4274996a-7611-4946-8ca2-4703cf814f97 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/24e14a58-f7b7-4798-94fe-0e5c851ba278/audio/d72989af7aff494ebefd194ce521d88a.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/24e14a58-f7b7-4798-94fe-0e5c851ba278/audio/d72989af7aff494ebefd194ce521d88a.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 4274996a-7611-4946-8ca2-4703cf814f97 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/487d6854-01ea-48e8-b21b-efb02c1ec01c/24e14a58-f7b7-4798-94fe-0e5c851ba278/audio/d72989af7aff494ebefd194ce521d88a.mp3 | 400 | course-media | 487d6854-01ea-48e8-b21b-efb02c1ec01c/24e14a58-f7b7-4798-94fe-0e5c851ba278/audio/d72989af7aff494ebefd194ce521d88a.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 68a38083-7d86-4dd8-9455-d7dcaf359b0e | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0b67c20d-2699-459c-a106-c2c192ed80b7/b629e06d-f875-4177-be57-6fc949de589c/document/0ab69c4c3f914fc9b4b934c75ba1ec84.pdf | 400 | course-media | 0b67c20d-2699-459c-a106-c2c192ed80b7/b629e06d-f875-4177-be57-6fc949de589c/document/0ab69c4c3f914fc9b4b934c75ba1ec84.pdf | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 68a38083-7d86-4dd8-9455-d7dcaf359b0e | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0b67c20d-2699-459c-a106-c2c192ed80b7/b629e06d-f875-4177-be57-6fc949de589c/document/0ab69c4c3f914fc9b4b934c75ba1ec84.pdf | 400 | course-media | 0b67c20d-2699-459c-a106-c2c192ed80b7/b629e06d-f875-4177-be57-6fc949de589c/document/0ab69c4c3f914fc9b4b934c75ba1ec84.pdf | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 05f32140-2564-470b-88ce-06affa3e82cf | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0b67c20d-2699-459c-a106-c2c192ed80b7/b629e06d-f875-4177-be57-6fc949de589c/document/9f0df4b3017244b4a09ea77d3558adcc.pdf | 400 | course-media | 0b67c20d-2699-459c-a106-c2c192ed80b7/b629e06d-f875-4177-be57-6fc949de589c/document/9f0df4b3017244b4a09ea77d3558adcc.pdf | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 05f32140-2564-470b-88ce-06affa3e82cf | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0b67c20d-2699-459c-a106-c2c192ed80b7/b629e06d-f875-4177-be57-6fc949de589c/document/9f0df4b3017244b4a09ea77d3558adcc.pdf | 400 | course-media | 0b67c20d-2699-459c-a106-c2c192ed80b7/b629e06d-f875-4177-be57-6fc949de589c/document/9f0df4b3017244b4a09ea77d3558adcc.pdf | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 1eb8f218-1d6d-43e0-ace4-512e1eec891e | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0b67c20d-2699-459c-a106-c2c192ed80b7/b629e06d-f875-4177-be57-6fc949de589c/audio/adc838a782254833b63229576b78cfbc.mp3 | 400 | course-media | 0b67c20d-2699-459c-a106-c2c192ed80b7/b629e06d-f875-4177-be57-6fc949de589c/audio/adc838a782254833b63229576b78cfbc.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 1eb8f218-1d6d-43e0-ace4-512e1eec891e | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0b67c20d-2699-459c-a106-c2c192ed80b7/b629e06d-f875-4177-be57-6fc949de589c/audio/adc838a782254833b63229576b78cfbc.mp3 | 400 | course-media | 0b67c20d-2699-459c-a106-c2c192ed80b7/b629e06d-f875-4177-be57-6fc949de589c/audio/adc838a782254833b63229576b78cfbc.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| b06d1ac6-2945-4710-819d-12d60c8339b4 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/c836a652-b36c-4677-8f74-97fae6657520/audio/ee31b413d37145ab8dd59ea46d3a3149.mp3 | 400 | course-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/c836a652-b36c-4677-8f74-97fae6657520/audio/ee31b413d37145ab8dd59ea46d3a3149.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| b06d1ac6-2945-4710-819d-12d60c8339b4 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/835cb790-c971-4401-9b0f-b3bcf0358b8e/c836a652-b36c-4677-8f74-97fae6657520/audio/ee31b413d37145ab8dd59ea46d3a3149.mp3 | 400 | course-media | 835cb790-c971-4401-9b0f-b3bcf0358b8e/c836a652-b36c-4677-8f74-97fae6657520/audio/ee31b413d37145ab8dd59ea46d3a3149.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 795b6293-e743-4eae-967f-c6adb47760c2 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/33893e59-7cc6-4797-bea1-b9358e1c8240/audio/acf7ce7725db46faaf87679528627a0d.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/33893e59-7cc6-4797-bea1-b9358e1c8240/audio/acf7ce7725db46faaf87679528627a0d.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 795b6293-e743-4eae-967f-c6adb47760c2 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/33893e59-7cc6-4797-bea1-b9358e1c8240/audio/acf7ce7725db46faaf87679528627a0d.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/33893e59-7cc6-4797-bea1-b9358e1c8240/audio/acf7ce7725db46faaf87679528627a0d.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 3ab4b691-ba92-4ca0-ac52-7e24498bbcae | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/9f8d8f17-f486-4465-a343-e3be2292f1bd/audio/fa5c9b6eed964f498f20897adaa93172.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/9f8d8f17-f486-4465-a343-e3be2292f1bd/audio/fa5c9b6eed964f498f20897adaa93172.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 3ab4b691-ba92-4ca0-ac52-7e24498bbcae | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/9f8d8f17-f486-4465-a343-e3be2292f1bd/audio/fa5c9b6eed964f498f20897adaa93172.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/9f8d8f17-f486-4465-a343-e3be2292f1bd/audio/fa5c9b6eed964f498f20897adaa93172.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| f08c85d9-c862-428c-980c-a2c18207ed3b | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/d1f63609e0d44ba998d46aeac44cf916.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/d1f63609e0d44ba998d46aeac44cf916.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| f08c85d9-c862-428c-980c-a2c18207ed3b | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/d1f63609e0d44ba998d46aeac44cf916.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/d1f63609e0d44ba998d46aeac44cf916.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 9dd05775-61bb-4cd8-a8c5-c58b61a1cf7f | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/063b6ad2-3fbc-4a20-a1fc-a0828aaf5694/audio/2cee32b10b8b4c9b8dcf8811f5272ed9.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/063b6ad2-3fbc-4a20-a1fc-a0828aaf5694/audio/2cee32b10b8b4c9b8dcf8811f5272ed9.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 9dd05775-61bb-4cd8-a8c5-c58b61a1cf7f | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/063b6ad2-3fbc-4a20-a1fc-a0828aaf5694/audio/2cee32b10b8b4c9b8dcf8811f5272ed9.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/063b6ad2-3fbc-4a20-a1fc-a0828aaf5694/audio/2cee32b10b8b4c9b8dcf8811f5272ed9.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
| 0b70eb5b-0228-4767-8f68-c908bc698b7d | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/3d9649c4f8324f91ad763ed5ca368e11.mp3 | 400 | course-media | 61fd67c1-e674-4d5c-9c56-2503f64d5a45/bc321181-69e8-4dce-8ddf-0f02da3cb9d1/audio/3d9649c4f8324f91ad763ed5ca368e11.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.media_objects |
